c:\Users\liu\Downloads\客户反馈记录_数据汇总_数据表（时间）.csv需求,未处理,,ba22b33cce5f344fb9ea722a7bbcc17.png,,,,,
2023/11/05,请问一下，系统课消金额自动计算能不能把功能调整到正常，每次都要手动一个学生一个学生调整计算金额，才能发现系统计算错误的bug学生10月16日余额-180，再扣360，应该总计-540，为什么系统会自动计算-1080？？这个功能什么时候能不需要手动调整来完善。。。,系统课消计算错误，学生10月16日课消余额-180，再扣360，应该总计-540，系统自动计算-1080,诺美,教务,bug,已处理,已反馈,b5eb903db64393ee53992b537bf5049.png,,,,,
2023/11/05,老师，我们顾问加了一个“教务”权限后，入学模考测试的数据查不到了，是被隐藏了吗？,员工加了一个教务权限后，销售身份下入学模考看不到,发凡,教务,使用问题,已处理,已反馈,cbc2e750d8d78e369b15d59d1cb1fab.jpg,,没有入学模考查看的权限,,,
2023/11/05,老师好！学生在单词本界面找不到“错词本”，但我登录学生账号可以看到，这个怎么处理？谢谢！,学生端登陆系统查看单词书，没有错词本,英卓,学生,bug,已处理,已反馈,08d5c9dbb463a2a33f82485665545e4.png,,,,,
2023/11/05,老师，部分雅思口语part2题在批改界面没有显示出,雅思口语part2结果页没有显示题目,惟学,老师,其他,已处理,已反馈,5f23fbbbecde594fc17f0bde1dfa4f9.png,,题目图片录入问题，因该放到材料里,,,
2023/11/05,"普林斯顿test1  module3的第3题,答案应该是C","普林斯顿test1  module3的第3题,答案应该是C",thinkalike,老师,题目问题,已处理,已反馈,7b2206b2204f8765539d59c734ff650.jpg,,,,,
2023/11/05,给孩子放了sat机考题一个module，为什么系统只给了27秒做题时间呢还有的时候是40秒,老师反馈布置sat作业，两个module，第二个module答题时间只有40s,琢思,学生,bug,已处理,已反馈,"d7adff02ee869b6e0fbfa86571f8e71.png,a71c4fdfd699f7c0c89921423dba616.png",,待更新,,,
2023/11/04,这两个界面的批改是对不上的？,学生作业详情和作业内题目正误不对应,唯学,老师,bug,已处理,已反馈,"b4a9a402662a1a4af3c7fc937240c3d.png,686bb198cff5e60c11a0d1e0ab6d176.png",,,,,
2023/11/04,校校老师，这份词汇书请帮忙录入，需要录入整份的，不切分,单词录入,壹橙,老师,录入需求,已处理,已反馈,雅思听力填空词汇（2023）.xlsx,,,,,
2023/11/04,我交了白卷 数学显示170,GRE数学部分，交了白卷但是得了满分,唯优,老师,bug,已处理,已反馈,5feefad215327c3f218ea30bc5c5843.png,,,,,
2023/11/04,"勘误：

202203 math q18 没有shaded region",sat 202203 math q18 没有shaded region,峰杰,老师,题目问题,沟通确认中,,e0c62848cd96495069e416df7199a1a.png,,,,,
2023/11/04,"我们在上课地点上，命名有徐汇，徐汇校区，静安校区,但是刷选里，只有徐汇的选项没办法全部调出来老师的所有课程",课表上课地点只显示系统设置的，排课临时添加的没有显示,MarvelEnglish,老师,优化,已处理,已反馈,"7d0548ca8ff3a494bba83b052e81ccc6.mp4,5c28c6de197dfbcc8ff393dfe872d6e.png",,,,,
2023/11/04,您好，请问可以帮我查一下覃宇恒同学的模考记录成绩吗？,需要查找入学模考,悠学辉,销售,需求,已处理,已反馈,,,,,,
2023/11/04, 您好，想问一下为什么这个学生的账号还没有过期，学员库也能找到，也是有绑定的，但就是布置不了作业和任务呢？,已结课的班级，在作业管理页面布置作业未显示,best,老师,操作疑问,已处理,已反馈,"b9e61e1e97ed8a0b3e8c1ddd625de7a.png,f03be34f31bc66730e75f607e99aae6.png,f03be34f31bc66730e75f607e99aae6.png",,布置作业这里的班级是不显示已结课的班级的，如果要给已结课的班级布置作业，需要在班级列表去布置,,,
2023/11/03,您好，这个同学只有一个班级，排课的时候都有把各科目的课时标上去，为什么学习报告这里会显示总课时0呢,学生学习报告总课时为0，班级排课是排了课时的,best,校长,需求,未处理,,639a80f5d3a73359224722efbd2f831.png,,总课时目前按订单课时显示，机构没有销售端,,,
2023/11/03,另外这个筛选不能同时选上，我们经常要看到的是所有内容，不是只一个班级。只能显示一个对我们来说反而麻烦。还请改善,课堂反馈需要筛选多个班级一起查看,best,校长,需求,未处理,,a33a3056356c79d7181120bb230316e.png,,,,,
2023/11/03,"卷1（唯优教育托福全真模考卷-完整版）

托福阅读：36分钟2篇
Formation of Earth’s Atmosphere and Oceans（题库里有的）
The Roman Road System of Britain（题库里有的）
托福听力：
20170603（Bryce canyon那篇不要），然后组成托福真考的形式，section1（1C+1L 6.5分钟答题时间）section2（1C+2L 10分钟答题时间）
托福口语
TPO54一整套 按照考试时间
托福写作：TPO54综合+academic discussion（0726 consumer behavior）按照考试时间
卷2（唯优教育托福全真模考卷-新手版）

托福阅读：36分钟2篇
Formation of Earth’s Atmosphere and Oceans（题库里有的）
The Roman Road System of Britain（题库里有的）
托福听力：
20170603（Bryce canyon那篇不要），然后组成托福真考的形式，section1（1C+1L 6.5分钟答题时间）section2（1C+2L 10分钟答题时间）
托福口语
TPO54 Task1＆Task2
托福写作：academic discussion（0726 consumer behavior）答题时间10分钟
雅思的话麻烦帮我准备2套：
C18T1（第一套题）
C12T5（第一套题）",新增雅思托福入学模考,唯优,老师,入学模考配置,沟通确认中,,,,,,,
2023/11/03,您好我想问一下孩子用小程序报名的为什么在班级里不现实销售呀,学生小程序报名的订单，班级没有显示销售,睿途,教务,bug,已处理,已反馈,fcefe9934e07d3d15058442ad4ffbd5.png,,,,,
2023/11/03,"你好，这个是Princeton 1的routing，这两题都没有D选项这个是Princeton 1的harder, 这题答案应该是A",Digital SAT Prep Test 1/ Module 1(Routing) 选项有缺失，module3 第3题答案应该是A,vantage,老师,题目问题,沟通确认中,,"aa67c24486e6ca97cb43bd59353ece3.png,f3fbd8922a9d93f344e4239a7ccaa5d.png,c3692b643b556424c1b0dff704ecec9.png",,,,,
2023/11/03,老师们，麻烦问一下，学生在完成长难句的时候，翻译句子的出现打不进中文翻译，或者打中文翻译有时候，中文的顺序是错的，设备是平板（非苹果的）这是什么原因呀？,学生使用安卓平板，做长难句作业打不进中文翻译，或者打中文翻译有时候，中文的顺序是错的,语测中心,学生,其他,已处理,已反馈,,,安卓平板的型号很多，未做到完全兼容，建议使用谷歌浏览器，或者使用手机小程序作答,,,
2023/11/02,老师早上好，请问这是怎么回事呢？系统在更新吗？,老师/助教端学员管理学生练习情况等tab栏是禁点状态，但是可以点击，报错参数异常,洒脱,老师,bug,已处理,已反馈,"1dc07c904bab3ed218c21e5461ffb24.png,18f0d17fcff9de6b75c17ee639d8b41.png",,,壹橙、青澜、独课、HUGE,,
2023/11/02,老师们，我们的雅思真人模拟测试第三part一直卡顿诶，模考了好几个学生都是第三部分进行不下去，这可如何是好,入学模考雅思口语part3 加载不出来,孚外,老师,bug,已处理,已反馈,0cf4bc14f5ecf9caba3c25daf4c61b3.png,,,,,
2023/11/02,Joey老师，那个作业统计的页面显示不出来,教学数据，学生分析详情加载显示“访问频次异常”,洒脱,老师,bug,已处理,已反馈,75f938b6d5033f1138e6f1e780d8933.jpg,,,,,
